ticket_type,creation_date,view_date,action_date,customer_satisfaction,customer_problem_resolved,user_actioned,user_team
email,2023-08-09 15:51:00.000000000,2023-08-09 16:13:58.719420132,2023-08-09 16:47:58.719420132,5,True,24b77f,red
web_form,2023-08-09 15:47:00.000000000,2023-08-09 16:51:58.719420132,2023-08-09 17:19:58.719420132,1,False,24b77f,red
email,2023-08-09 18:50:00.000000000,2023-08-10 08:37:00.000000000,2023-08-10 08:56:00.000000000,5,True,24b77f,red
web_form,2023-08-10 08:32:00.000000000,2023-08-10 08:59:00.000000000,2023-08-10 09:19:00.000000000,5,True,24b77f,red
web_form,2023-08-10 08:40:00.000000000,2023-08-10 09:22:00.000000000,2023-08-10 09:47:00.000000000,1,False,24b77f,red
web_form,2023-08-09 21:43:00.000000000,2023-08-10 09:51:00.000000000,2023-08-10 10:20:00.000000000,3,False,24b77f,red
live_chat,2023-08-10 10:26:00.000000000,2023-08-10 10:26:00.000000000,2023-08-10 10:36:00.000000000,5,False,24b77f,red
email,2023-08-10 09:54:00.000000000,2023-08-10 10:38:00.000000000,2023-08-10 10:54:00.000000000,2,False,24b77f,red
live_chat,2023-08-10 10:59:00.000000000,2023-08-10 10:59:00.000000000,2023-08-10 11:07:00.000000000,5,True,24b77f,red
email,2023-08-10 10:18:00.000000000,2023-08-10 11:10:00.000000000,2023-08-10 11:37:00.000000000,5,True,24b77f,red
web_form,2023-08-10 11:29:00.000000000,2023-08-10 11:45:00.000000000,2023-08-10 12:11:00.000000000,3,True,24b77f,red
email,2023-08-10 09:06:00.000000000,2023-08-10 12:50:45.263026502,2023-08-10 13:12:45.263026502,1,True,24b77f,red
live_chat,2023-08-10 13:16:45.263026502,2023-08-10 13:16:45.263026502,2023-08-10 13:32:45.263026502,5,True,24b77f,red
live_chat,2023-08-10 13:35:45.263026502,2023-08-10 13:35:45.263026502,2023-08-10 13:40:45.263026502,3,True,24b77f,red
email,2023-08-09 19:50:00.000000000,2023-08-10 13:47:45.263026502,2023-08-10 13:59:45.263026502,5,True,24b77f,red
email,2023-08-10 13:14:00.000000000,2023-08-10 14:04:45.263026502,2023-08-10 14:26:45.263026502,5,True,24b77f,red
live_chat,2023-08-10 14:31:45.263026502,2023-08-10 14:31:45.263026502,2023-08-10 14:44:45.263026502,1,False,24b77f,red
web_form,2023-08-10 12:02:00.000000000,2023-08-10 14:46:45.263026502,2023-08-10 15:04:45.263026502,2,False,24b77f,red
email,2023-08-10 11:02:00.000000000,2023-08-10 15:06:45.263026502,2023-08-10 15:31:45.263026502,5,True,24b77f,red
live_chat,2023-08-10 15:37:45.263026502,2023-08-10 15:37:45.263026502,2023-08-10 15:52:45.263026502,3,True,24b77f,red
live_chat,2023-08-10 15:53:45.263026502,2023-08-10 15:53:45.263026502,2023-08-10 16:01:45.263026502,5,True,24b77f,red
web_form,2023-08-10 13:50:00.000000000,2023-08-10 16:04:45.263026502,2023-08-10 16:24:45.263026502,4,True,24b77f,red
email,2023-08-10 15:15:00.000000000,2023-08-10 16:26:45.263026502,2023-08-10 16:51:45.263026502,3,True,24b77f,red
email,2023-08-10 16:49:00.000000000,2023-08-11 08:31:00.000000000,2023-08-11 08:53:00.000000000,3,False,24b77f,red
web_form,2023-08-11 08:02:00.000000000,2023-08-11 08:54:00.000000000,2023-08-11 09:20:00.000000000,5,True,24b77f,red
web_form,2023-08-10 17:00:00.000000000,2023-08-11 09:24:00.000000000,2023-08-11 09:48:00.000000000,2,False,24b77f,red
email,2023-08-11 09:31:00.000000000,2023-08-11 09:50:00.000000000,2023-08-11 10:17:00.000000000,5,True,24b77f,red
web_form,2023-08-11 01:06:00.000000000,2023-08-11 10:19:00.000000000,2023-08-11 10:38:00.000000000,5,True,24b77f,red
email,2023-08-11 10:43:00.000000000,2023-08-11 10:43:00.000000000,2023-08-11 11:11:00.000000000,5,True,24b77f,red
web_form,2023-08-11 01:16:00.000000000,2023-08-11 11:14:00.000000000,2023-08-11 11:32:00.000000000,4,False,24b77f,red
web_form,2023-08-11 11:35:00.000000000,2023-08-11 11:35:00.000000000,2023-08-11 12:08:00.000000000,2,True,24b77f,red
live_chat,2023-08-11 12:32:05.112835621,2023-08-11 12:32:05.112835621,2023-08-11 12:48:05.112835621,1,False,24b77f,red
email,2023-08-11 12:50:00.000000000,2023-08-11 12:50:05.112835621,2023-08-11 13:21:05.112835621,5,True,24b77f,red
email,2023-08-11 11:44:00.000000000,2023-08-11 13:26:05.112835621,2023-08-11 13:59:05.112835621,3,True,24b77f,red
email,2023-08-11 00:23:00.000000000,2023-08-11 14:05:05.112835621,2023-08-11 14:22:05.112835621,5,True,24b77f,red
live_chat,2023-08-11 14:25:05.112835621,2023-08-11 14:25:05.112835621,2023-08-11 14:35:05.112835621,1,False,24b77f,red
email,2023-08-11 14:07:00.000000000,2023-08-11 14:37:05.112835621,2023-08-11 15:00:05.112835621,4,True,24b77f,red
web_form,2023-08-11 08:07:00.000000000,2023-08-11 15:04:05.112835621,2023-08-11 15:26:05.112835621,5,True,24b77f,red
web_form,2023-08-11 01:46:00.000000000,2023-08-11 15:31:05.112835621,2023-08-11 15:48:05.112835621,1,True,24b77f,red
live_chat,2023-08-11 15:51:05.112835621,2023-08-11 15:51:05.112835621,2023-08-11 15:58:05.112835621,1,False,24b77f,red
live_chat,2023-08-11 16:02:05.112835621,2023-08-11 16:02:05.112835621,2023-08-11 16:07:05.112835621,5,True,24b77f,red
email,2023-08-11 05:38:00.000000000,2023-08-11 16:13:05.112835621,2023-08-11 16:40:05.112835621,2,False,24b77f,red
web_form,2023-08-12 05:25:00.000000000,2023-08-12 08:34:00.000000000,2023-08-12 08:49:00.000000000,5,True,24b77f,red
web_form,2023-08-12 08:43:00.000000000,2023-08-12 08:52:00.000000000,2023-08-12 09:18:00.000000000,5,True,24b77f,red
live_chat,2023-08-12 09:22:00.000000000,2023-08-12 09:22:00.000000000,2023-08-12 09:34:00.000000000,4,True,24b77f,red
web_form,2023-08-12 09:14:00.000000000,2023-08-12 09:39:00.000000000,2023-08-12 10:09:00.000000000,4,True,24b77f,red
web_form,2023-08-12 09:35:00.000000000,2023-08-12 10:13:00.000000000,2023-08-12 10:30:00.000000000,5,True,24b77f,red
web_form,2023-08-11 18:44:00.000000000,2023-08-12 10:39:00.000000000,2023-08-12 11:04:00.000000000,1,False,24b77f,red
web_form,2023-08-12 10:21:00.000000000,2023-08-12 11:07:00.000000000,2023-08-12 11:32:00.000000000,4,True,24b77f,red
live_chat,2023-08-12 11:40:00.000000000,2023-08-12 11:40:00.000000000,2023-08-12 11:47:00.000000000,5,True,24b77f,red
email,2023-08-12 10:05:00.000000000,2023-08-12 11:52:00.000000000,2023-08-12 12:14:00.000000000,5,True,24b77f,red
live_chat,2023-08-12 12:34:41.345776596,2023-08-12 12:34:41.345776596,2023-08-12 12:50:41.345776596,5,True,24b77f,red
web_form,2023-08-12 10:18:00.000000000,2023-08-12 12:56:41.345776596,2023-08-12 13:26:41.345776596,5,True,24b77f,red
live_chat,2023-08-12 13:34:41.345776596,2023-08-12 13:34:41.345776596,2023-08-12 13:37:41.345776596,5,True,24b77f,red
email,2023-08-12 13:23:00.000000000,2023-08-12 13:41:41.345776596,2023-08-12 14:13:41.345776596,5,True,24b77f,red
web_form,2023-08-12 13:42:00.000000000,2023-08-12 14:16:41.345776596,2023-08-12 14:43:41.345776596,5,False,24b77f,red
email,2023-08-12 08:54:00.000000000,2023-08-12 14:47:41.345776596,2023-08-12 15:03:41.345776596,4,True,24b77f,red
web_form,2023-08-11 19:53:00.000000000,2023-08-12 15:04:41.345776596,2023-08-12 15:27:41.345776596,5,True,24b77f,red
web_form,2023-08-12 09:01:00.000000000,2023-08-12 15:31:41.345776596,2023-08-12 15:54:41.345776596,5,True,24b77f,red
email,2023-08-12 10:05:00.000000000,2023-08-12 15:59:41.345776596,2023-08-12 16:24:41.345776596,5,True,24b77f,red
live_chat,2023-08-12 16:27:41.345776596,2023-08-12 16:27:41.345776596,2023-08-12 16:41:41.345776596,5,True,24b77f,red
email,2023-08-12 13:27:00.000000000,2023-08-12 16:44:41.345776596,2023-08-12 17:07:41.345776596,5,True,24b77f,red
email,2023-08-12 13:42:00.000000000,2023-08-13 08:35:00.000000000,2023-08-13 09:05:00.000000000,5,True,24b77f,red
web_form,2023-08-12 14:17:00.000000000,2023-08-13 09:08:00.000000000,2023-08-13 09:23:00.000000000,1,True,24b77f,red
web_form,2023-08-12 17:15:00.000000000,2023-08-13 09:28:00.000000000,2023-08-13 09:56:00.000000000,5,True,24b77f,red
web_form,2023-08-13 09:00:00.000000000,2023-08-13 09:58:00.000000000,2023-08-13 10:20:00.000000000,5,True,24b77f,red
web_form,2023-08-12 23:49:00.000000000,2023-08-13 10:25:00.000000000,2023-08-13 10:47:00.000000000,5,True,24b77f,red
web_form,2023-08-13 07:07:00.000000000,2023-08-13 10:50:00.000000000,2023-08-13 11:10:00.000000000,5,True,24b77f,red
email,2023-08-12 17:47:00.000000000,2023-08-13 11:15:00.000000000,2023-08-13 11:40:00.000000000,5,True,24b77f,red
live_chat,2023-08-13 11:42:00.000000000,2023-08-13 11:42:00.000000000,2023-08-13 11:50:00.000000000,5,True,24b77f,red
live_chat,2023-08-13 11:53:00.000000000,2023-08-13 11:53:00.000000000,2023-08-13 12:06:00.000000000,3,False,24b77f,red
web_form,2023-08-13 11:17:00.000000000,2023-08-13 12:26:01.225270751,2023-08-13 12:40:01.225270751,5,True,24b77f,red
email,2023-08-13 09:30:00.000000000,2023-08-13 12:48:01.225270751,2023-08-13 13:27:01.225270751,3,True,24b77f,red
web_form,2023-08-13 09:32:00.000000000,2023-08-13 13:30:01.225270751,2023-08-13 13:59:01.225270751,4,True,24b77f,red
web_form,2023-08-12 13:12:00.000000000,2023-08-13 14:03:01.225270751,2023-08-13 14:24:01.225270751,5,True,24b77f,red
email,2023-08-13 12:41:00.000000000,2023-08-13 14:27:01.225270751,2023-08-13 14:54:01.225270751,2,True,24b77f,red
web_form,2023-08-13 11:25:00.000000000,2023-08-13 14:58:01.225270751,2023-08-13 15:12:01.225270751,5,True,24b77f,red
web_form,2023-08-13 14:23:00.000000000,2023-08-13 15:19:01.225270751,2023-08-13 15:46:01.225270751,5,True,24b77f,red
web_form,2023-08-11 20:26:00.000000000,2023-08-13 15:47:01.225270751,2023-08-13 16:06:01.225270751,5,False,24b77f,red
live_chat,2023-08-13 16:10:01.225270751,2023-08-13 16:10:01.225270751,2023-08-13 16:23:01.225270751,5,True,24b77f,red
web_form,2023-08-13 12:28:00.000000000,2023-08-13 16:29:01.225270751,2023-08-13 16:53:01.225270751,5,True,24b77f,red
live_chat,2023-08-14 08:36:00.000000000,2023-08-14 08:36:00.000000000,2023-08-14 08:43:00.000000000,5,True,24b77f,red
email,2023-08-12 19:24:00.000000000,2023-08-14 08:46:00.000000000,2023-08-14 09:11:00.000000000,5,True,24b77f,red
live_chat,2023-08-14 09:12:00.000000000,2023-08-14 09:12:00.000000000,2023-08-14 09:22:00.000000000,5,True,24b77f,red
web_form,2023-08-13 16:00:00.000000000,2023-08-14 09:25:00.000000000,2023-08-14 09:42:00.000000000,2,True,24b77f,red
web_form,2023-08-13 08:53:00.000000000,2023-08-14 09:45:00.000000000,2023-08-14 10:05:00.000000000,1,False,24b77f,red
web_form,2023-08-14 09:44:00.000000000,2023-08-14 10:11:00.000000000,2023-08-14 10:34:00.000000000,5,True,24b77f,red
web_form,2023-08-14 03:25:00.000000000,2023-08-14 10:38:00.000000000,2023-08-14 10:56:00.000000000,5,True,24b77f,red
web_form,2023-08-13 17:19:00.000000000,2023-08-14 11:01:00.000000000,2023-08-14 11:23:00.000000000,5,True,24b77f,red
email,2023-08-13 23:26:00.000000000,2023-08-14 11:26:00.000000000,2023-08-14 11:56:00.000000000,5,True,24b77f,red
email,2023-08-14 11:29:00.000000000,2023-08-14 12:32:08.165147717,2023-08-14 12:55:08.165147717,5,True,24b77f,red
email,2023-08-14 12:09:00.000000000,2023-08-14 12:56:08.165147717,2023-08-14 13:28:08.165147717,5,True,24b77f,red
live_chat,2023-08-14 13:34:08.165147717,2023-08-14 13:34:08.165147717,2023-08-14 13:41:08.165147717,5,True,24b77f,red
web_form,2023-08-14 06:36:00.000000000,2023-08-14 13:44:08.165147717,2023-08-14 14:10:08.165147717,5,True,24b77f,red
web_form,2023-08-13 10:18:00.000000000,2023-08-14 14:19:08.165147717,2023-08-14 14:50:08.165147717,1,False,24b77f,red
email,2023-08-14 11:50:00.000000000,2023-08-14 14:54:08.165147717,2023-08-14 15:17:08.165147717,4,True,24b77f,red
web_form,2023-08-14 14:14:00.000000000,2023-08-14 15:23:08.165147717,2023-08-14 15:51:08.165147717,1,False,24b77f,red
email,2023-08-14 13:33:00.000000000,2023-08-14 15:56:08.165147717,2023-08-14 16:19:08.165147717,2,False,24b77f,red
email,2023-08-12 15:13:00.000000000,2023-08-14 16:21:08.165147717,2023-08-14 16:48:08.165147717,3,True,24b77f,red
live_chat,2023-08-14 16:52:08.165147717,2023-08-14 16:52:08.165147717,2023-08-14 17:06:08.165147717,5,True,24b77f,red
email,2023-08-14 09:36:00.000000000,2023-08-15 08:35:00.000000000,2023-08-15 08:52:00.000000000,5,True,24b77f,red
email,2023-08-15 05:19:00.000000000,2023-08-15 08:52:00.000000000,2023-08-15 09:16:00.000000000,5,True,24b77f,red
web_form,2023-08-15 05:55:00.000000000,2023-08-15 09:19:00.000000000,2023-08-15 09:46:00.000000000,3,True,24b77f,red
web_form,2023-08-15 06:24:00.000000000,2023-08-15 09:48:00.000000000,2023-08-15 10:11:00.000000000,5,True,24b77f,red
web_form,2023-08-14 20:34:00.000000000,2023-08-15 10:11:00.000000000,2023-08-15 10:35:00.000000000,5,True,24b77f,red
web_form,2023-08-14 08:50:00.000000000,2023-08-15 10:42:00.000000000,2023-08-15 11:07:00.000000000,5,True,24b77f,red
email,2023-08-15 10:20:00.000000000,2023-08-15 11:10:00.000000000,2023-08-15 11:34:00.000000000,5,True,24b77f,red
web_form,2023-08-15 11:28:00.000000000,2023-08-15 11:40:00.000000000,2023-08-15 12:02:00.000000000,1,False,24b77f,red
email,2023-08-15 09:19:00.000000000,2023-08-15 12:34:12.511701311,2023-08-15 12:53:12.511701311,5,True,24b77f,red
web_form,2023-08-15 10:08:00.000000000,2023-08-15 12:56:12.511701311,2023-08-15 13:19:12.511701311,5,True,24b77f,red
email,2023-08-14 16:13:00.000000000,2023-08-15 13:23:12.511701311,2023-08-15 13:51:12.511701311,5,True,24b77f,red
web_form,2023-08-14 14:53:00.000000000,2023-08-15 13:59:12.511701311,2023-08-15 14:19:12.511701311,5,True,24b77f,red
web_form,2023-08-15 13:31:00.000000000,2023-08-15 14:23:12.511701311,2023-08-15 14:39:12.511701311,5,True,24b77f,red
email,2023-08-15 13:49:00.000000000,2023-08-15 14:41:12.511701311,2023-08-15 15:03:12.511701311,3,True,24b77f,red
email,2023-08-15 13:57:00.000000000,2023-08-15 15:05:12.511701311,2023-08-15 15:25:12.511701311,5,True,24b77f,red
web_form,2023-08-15 15:03:00.000000000,2023-08-15 15:30:12.511701311,2023-08-15 15:50:12.511701311,5,True,24b77f,red
web_form,2023-08-15 13:58:00.000000000,2023-08-15 15:53:12.511701311,2023-08-15 16:13:12.511701311,5,True,24b77f,red
email,2023-08-15 10:45:00.000000000,2023-08-15 16:15:12.511701311,2023-08-15 16:30:12.511701311,5,True,24b77f,red
web_form,2023-08-15 09:16:00.000000000,2023-08-15 16:38:12.511701311,2023-08-15 16:58:12.511701311,4,True,24b77f,red
live_chat,2023-08-16 08:41:00.000000000,2023-08-16 08:41:00.000000000,2023-08-16 08:55:00.000000000,5,True,24b77f,red
web_form,2023-08-15 21:38:00.000000000,2023-08-16 08:59:00.000000000,2023-08-16 09:31:00.000000000,5,True,24b77f,red
web_form,2023-08-16 05:46:00.000000000,2023-08-16 09:35:00.000000000,2023-08-16 10:01:00.000000000,5,True,24b77f,red
web_form,2023-08-15 19:27:00.000000000,2023-08-16 10:07:00.000000000,2023-08-16 10:28:00.000000000,4,True,24b77f,red
live_chat,2023-08-16 10:33:00.000000000,2023-08-16 10:33:00.000000000,2023-08-16 10:42:00.000000000,5,True,24b77f,red
web_form,2023-08-16 10:40:00.000000000,2023-08-16 10:46:00.000000000,2023-08-16 11:07:00.000000000,5,False,24b77f,red
web_form,2023-08-16 07:48:00.000000000,2023-08-16 11:12:00.000000000,2023-08-16 11:32:00.000000000,5,True,24b77f,red
web_form,2023-08-16 07:36:00.000000000,2023-08-16 11:38:00.000000000,2023-08-16 12:03:00.000000000,5,True,24b77f,red
web_form,2023-08-16 11:14:00.000000000,2023-08-16 12:31:23.877311044,2023-08-16 12:52:23.877311044,3,True,24b77f,red
web_form,2023-08-16 08:49:00.000000000,2023-08-16 13:01:23.877311044,2023-08-16 13:22:23.877311044,5,True,24b77f,red
email,2023-08-15 10:02:00.000000000,2023-08-16 13:29:23.877311044,2023-08-16 14:01:23.877311044,2,False,24b77f,red
web_form,2023-08-15 18:24:00.000000000,2023-08-16 14:02:23.877311044,2023-08-16 14:19:23.877311044,5,True,24b77f,red
web_form,2023-08-16 06:11:00.000000000,2023-08-16 14:20:23.877311044,2023-08-16 14:41:23.877311044,1,False,24b77f,red
web_form,2023-08-15 21:59:00.000000000,2023-08-16 14:42:23.877311044,2023-08-16 15:01:23.877311044,3,False,24b77f,red
web_form,2023-08-16 15:02:00.000000000,2023-08-16 15:05:23.877311044,2023-08-16 15:23:23.877311044,5,True,24b77f,red
web_form,2023-08-16 09:28:00.000000000,2023-08-16 15:24:23.877311044,2023-08-16 15:42:23.877311044,1,False,24b77f,red
email,2023-08-16 08:25:00.000000000,2023-08-16 15:46:23.877311044,2023-08-16 16:12:23.877311044,2,True,24b77f,red
email,2023-08-15 13:24:00.000000000,2023-08-16 16:18:23.877311044,2023-08-16 16:59:23.877311044,3,False,24b77f,red
web_form,2023-08-16 18:40:00.000000000,2023-08-17 08:35:00.000000000,2023-08-17 08:53:00.000000000,5,False,24b77f,red
email,2023-08-16 07:41:00.000000000,2023-08-17 08:59:00.000000000,2023-08-17 09:25:00.000000000,5,True,24b77f,red
web_form,2023-08-15 16:56:00.000000000,2023-08-17 09:28:00.000000000,2023-08-17 09:48:00.000000000,1,True,24b77f,red
web_form,2023-08-16 11:49:00.000000000,2023-08-17 09:53:00.000000000,2023-08-17 10:12:00.000000000,2,False,24b77f,red
web_form,2023-08-17 09:21:00.000000000,2023-08-17 10:14:00.000000000,2023-08-17 10:48:00.000000000,4,True,24b77f,red
web_form,2023-08-17 09:59:00.000000000,2023-08-17 10:50:00.000000000,2023-08-17 11:10:00.000000000,5,True,24b77f,red
email,2023-08-17 10:35:00.000000000,2023-08-17 11:17:00.000000000,2023-08-17 11:33:00.000000000,5,False,24b77f,red
email,2023-08-16 12:06:00.000000000,2023-08-17 11:35:00.000000000,2023-08-17 12:02:00.000000000,4,False,24b77f,red
email,2023-08-16 23:52:00.000000000,2023-08-17 12:20:52.306480990,2023-08-17 12:48:52.306480990,5,True,24b77f,red
email,2023-08-16 16:45:00.000000000,2023-08-17 12:50:52.306480990,2023-08-17 13:12:52.306480990,4,True,24b77f,red
web_form,2023-08-17 07:22:00.000000000,2023-08-17 13:15:52.306480990,2023-08-17 13:37:52.306480990,5,True,24b77f,red
web_form,2023-08-16 19:15:00.000000000,2023-08-17 13:41:52.306480990,2023-08-17 14:07:52.306480990,5,True,24b77f,red
email,2023-08-17 08:39:00.000000000,2023-08-17 14:12:52.306480990,2023-08-17 14:46:52.306480990,5,True,24b77f,red
email,2023-08-17 09:58:00.000000000,2023-08-17 14:50:52.306480990,2023-08-17 15:09:52.306480990,5,True,24b77f,red
live_chat,2023-08-17 15:12:52.306480990,2023-08-17 15:12:52.306480990,2023-08-17 15:28:52.306480990,5,True,24b77f,red
web_form,2023-08-17 11:51:00.000000000,2023-08-17 15:34:52.306480990,2023-08-17 15:50:52.306480990,5,True,24b77f,red
email,2023-08-17 14:04:00.000000000,2023-08-17 15:52:52.306480990,2023-08-17 16:05:52.306480990,5,True,24b77f,red
web_form,2023-08-17 14:08:00.000000000,2023-08-17 16:08:52.306480990,2023-08-17 16:32:52.306480990,3,False,24b77f,red
email,2023-08-17 11:34:00.000000000,2023-08-17 16:34:52.306480990,2023-08-17 16:59:52.306480990,2,False,24b77f,red
live_chat,2023-08-18 08:34:00.000000000,2023-08-18 08:34:00.000000000,2023-08-18 08:41:00.000000000,5,True,24b77f,red
email,2023-08-18 08:32:00.000000000,2023-08-18 08:43:00.000000000,2023-08-18 09:06:00.000000000,5,True,24b77f,red
web_form,2023-08-17 14:36:00.000000000,2023-08-18 09:10:00.000000000,2023-08-18 09:30:00.000000000,5,True,24b77f,red
web_form,2023-08-17 16:24:00.000000000,2023-08-18 09:37:00.000000000,2023-08-18 09:59:00.000000000,5,True,24b77f,red
email,2023-08-17 08:16:00.000000000,2023-08-18 10:07:00.000000000,2023-08-18 10:20:00.000000000,2,False,24b77f,red
email,2023-08-17 18:06:00.000000000,2023-08-18 10:20:00.000000000,2023-08-18 10:39:00.000000000,5,True,24b77f,red
live_chat,2023-08-18 10:43:00.000000000,2023-08-18 10:43:00.000000000,2023-08-18 10:50:00.000000000,5,True,24b77f,red
web_form,2023-08-18 10:25:00.000000000,2023-08-18 10:53:00.000000000,2023-08-18 11:21:00.000000000,5,True,24b77f,red
email,2023-08-17 13:28:00.000000000,2023-08-18 11:25:00.000000000,2023-08-18 11:56:00.000000000,4,True,24b77f,red
web_form,2023-08-17 16:23:00.000000000,2023-08-18 12:11:52.618170250,2023-08-18 12:30:52.618170250,5,True,24b77f,red
web_form,2023-08-17 16:35:00.000000000,2023-08-18 12:32:52.618170250,2023-08-18 12:47:52.618170250,4,True,24b77f,red
live_chat,2023-08-18 12:50:52.618170250,2023-08-18 12:50:52.618170250,2023-08-18 13:02:52.618170250,1,False,24b77f,red
live_chat,2023-08-18 13:04:52.618170250,2023-08-18 13:04:52.618170250,2023-08-18 13:13:52.618170250,5,True,24b77f,red
web_form,2023-08-16 16:09:00.000000000,2023-08-18 13:17:52.618170250,2023-08-18 13:42:52.618170250,5,True,24b77f,red
live_chat,2023-08-18 13:49:52.618170250,2023-08-18 13:49:52.618170250,2023-08-18 14:02:52.618170250,5,True,24b77f,red
web_form,2023-08-17 17:53:00.000000000,2023-08-18 14:03:52.618170250,2023-08-18 14:25:52.618170250,5,True,24b77f,red
email,2023-08-18 11:57:00.000000000,2023-08-18 14:27:52.618170250,2023-08-18 14:51:52.618170250,5,True,24b77f,red
email,2023-08-18 14:22:00.000000000,2023-08-18 14:54:52.618170250,2023-08-18 15:16:52.618170250,5,True,24b77f,red
email,2023-08-17 12:52:00.000000000,2023-08-18 15:17:52.618170250,2023-08-18 15:39:52.618170250,5,True,24b77f,red
